cardnumber,name,cardtype,setfolder,imgname,set,entrancecost,handcost,symbol,combath,supporth,combati,supporti,attribute,effect,jutsucost,rarity,flavor
M245,M245,Mission,set_8_battle_for_destiny,m245.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M246,M246,Mission,set_8_battle_for_destiny,m246.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M247,M247,Mission,set_8_battle_for_destiny,m247.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M248,M248,Mission,set_8_battle_for_destiny,m248.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M249,M249,Mission,set_8_battle_for_destiny,m249.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M250,M250,Mission,set_8_battle_for_destiny,m250.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M251,M251,Mission,set_8_battle_for_destiny,m251.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M252,M252,Mission,set_8_battle_for_destiny,m252.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M253,M253,Mission,set_8_battle_for_destiny,m253.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M254,M254,Mission,set_8_battle_for_destiny,m254.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M255,M255,Mission,set_8_battle_for_destiny,m255.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M256,M256,Mission,set_8_battle_for_destiny,m256.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M257,M257,Mission,set_8_battle_for_destiny,m257.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M259,M259,Mission,set_8_battle_for_destiny,m259.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M260,M260,Mission,set_8_battle_for_destiny,m260.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M261,M261,Mission,set_8_battle_for_destiny,m261.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M262,M262,Mission,set_8_battle_for_destiny,m262.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M263,M263,Mission,set_8_battle_for_destiny,m263.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M264,M264,Mission,set_8_battle_for_destiny,m264.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M265,M265,Mission,set_8_battle_for_destiny,m265.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M266,M266,Mission,set_8_battle_for_destiny,m266.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M267,M267,Mission,set_8_battle_for_destiny,m267.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
MUS041,MUS041,Mission,set_8_battle_for_destiny,mus041.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
MUS042,MUS042,Mission,set_8_battle_for_destiny,mus042.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
MUS043,MUS043,Mission,set_8_battle_for_destiny,mus043.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
MUS044,MUS044,Mission,set_8_battle_for_destiny,mus044.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
MUS045,MUS045,Mission,set_8_battle_for_destiny,mus045.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
MUS046,MUS046,Mission,set_8_battle_for_destiny,mus046.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
MUS047,MUS047,Mission,set_8_battle_for_destiny,mus047.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
MUS048,MUS048,Mission,set_8_battle_for_destiny,mus048.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
MUS049,MUS049,Mission,set_8_battle_for_destiny,mus049.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
MUS050,MUS050,Mission,set_8_battle_for_destiny,mus050.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N255,N255,Ninja,set_8_battle_for_destiny,n255.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N256,N256,Ninja,set_8_battle_for_destiny,n256.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N257,N257,Ninja,set_8_battle_for_destiny,n257.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N258,N258,Ninja,set_8_battle_for_destiny,n258.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N259,N259,Ninja,set_8_battle_for_destiny,n259.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N260,N260,Ninja,set_8_battle_for_destiny,n260.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N261,N261,Ninja,set_8_battle_for_destiny,n261.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N262,N262,Ninja,set_8_battle_for_destiny,n262.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N263,N263,Ninja,set_8_battle_for_destiny,n263.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N264,N264,Ninja,set_8_battle_for_destiny,n264.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N265,N265,Ninja,set_8_battle_for_destiny,n265.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N266,N266,Ninja,set_8_battle_for_destiny,n266.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N267,N267,Ninja,set_8_battle_for_destiny,n267.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N268,N268,Ninja,set_8_battle_for_destiny,n268.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N269,N269,Ninja,set_8_battle_for_destiny,n269.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N270,N270,Ninja,set_8_battle_for_destiny,n270.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N271,N271,Ninja,set_8_battle_for_destiny,n271.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N272,N272,Ninja,set_8_battle_for_destiny,n272.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N273E,N273E,Ninja,set_8_battle_for_destiny,n273e.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N274,N274,Ninja,set_8_battle_for_destiny,n274.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N275,N275,Ninja,set_8_battle_for_destiny,n275.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N276,N276,Ninja,set_8_battle_for_destiny,n276.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N277,N277,Ninja,set_8_battle_for_destiny,n277.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N278,N278,Ninja,set_8_battle_for_destiny,n278.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N279,N279,Ninja,set_8_battle_for_destiny,n279.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N280,N280,Ninja,set_8_battle_for_destiny,n280.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N281,N281,Ninja,set_8_battle_for_destiny,n281.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N282,N282,Ninja,set_8_battle_for_destiny,n282.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N283,N283,Ninja,set_8_battle_for_destiny,n283.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N288,N288,Ninja,set_8_battle_for_destiny,n288.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N289,N289,Ninja,set_8_battle_for_destiny,n289.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N290,N290,Ninja,set_8_battle_for_destiny,n290.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N291,N291,Ninja,set_8_battle_for_destiny,n291.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N292,N292,Ninja,set_8_battle_for_destiny,n292.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N293,N293,Ninja,set_8_battle_for_destiny,n293.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N294,N294,Ninja,set_8_battle_for_destiny,n294.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N295,N295,Ninja,set_8_battle_for_destiny,n295.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N296,N296,Ninja,set_8_battle_for_destiny,n296.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N297,N297,Ninja,set_8_battle_for_destiny,n297.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N298,N298,Ninja,set_8_battle_for_destiny,n298.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N299,N299,Ninja,set_8_battle_for_destiny,n299.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N300,N300,Ninja,set_8_battle_for_destiny,n300.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N301,N301,Ninja,set_8_battle_for_destiny,n301.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N302,N302,Ninja,set_8_battle_for_destiny,n302.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N303,N303,Ninja,set_8_battle_for_destiny,n303.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N304,N304,Ninja,set_8_battle_for_destiny,n304.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N305,N305,Ninja,set_8_battle_for_destiny,n305.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
N306,N306,Ninja,set_8_battle_for_destiny,n306.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
NUS055,NUS055,Ninja,set_8_battle_for_destiny,nus055.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
NUS056,NUS056,Ninja,set_8_battle_for_destiny,nus056.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
NUS057,NUS057,Ninja,set_8_battle_for_destiny,nus057.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
NUS058,NUS058,Ninja,set_8_battle_for_destiny,nus058.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
NUS059,NUS059,Ninja,set_8_battle_for_destiny,nus059.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
NUS060,NUS060,Ninja,set_8_battle_for_destiny,nus060.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
NUS061,NUS061,Ninja,set_8_battle_for_destiny,nus061.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
NUS062,NUS062,Ninja,set_8_battle_for_destiny,nus062.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
NUS063,NUS063,Ninja,set_8_battle_for_destiny,nus063.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
NUS064,NUS064,Ninja,set_8_battle_for_destiny,nus064.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
NUS065,NUS065,Ninja,set_8_battle_for_destiny,nus065.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
C037,C037,Client,set_9_the_chosen,c037.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
CUS001,CUS001,Client,set_9_the_chosen,cus001.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J276,J276,Jutsu,set_9_the_chosen,j276.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J277,J277,Jutsu,set_9_the_chosen,j277.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J278,J278,Jutsu,set_9_the_chosen,j278.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J279,J279,Jutsu,set_9_the_chosen,j279.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J280,J280,Jutsu,set_9_the_chosen,j280.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J281,J281,Jutsu,set_9_the_chosen,j281.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J282,J282,Jutsu,set_9_the_chosen,j282.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J283,J283,Jutsu,set_9_the_chosen,j283.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J284,J284,Jutsu,set_9_the_chosen,j284.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J285,J285,Jutsu,set_9_the_chosen,j285.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J286,J286,Jutsu,set_9_the_chosen,j286.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J287,J287,Jutsu,set_9_the_chosen,j287.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J288,J288,Jutsu,set_9_the_chosen,j288.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J289,J289,Jutsu,set_9_the_chosen,j289.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J290,J290,Jutsu,set_9_the_chosen,j290.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J291,J291,Jutsu,set_9_the_chosen,j291.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J292,J292,Jutsu,set_9_the_chosen,j292.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J293,J293,Jutsu,set_9_the_chosen,j293.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J294,J294,Jutsu,set_9_the_chosen,j294.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J295,J295,Jutsu,set_9_the_chosen,j295.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J296,J296,Jutsu,set_9_the_chosen,j296.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J297,J297,Jutsu,set_9_the_chosen,j297.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J298,J298,Jutsu,set_9_the_chosen,j298.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J299,J299,Jutsu,set_9_the_chosen,j299.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J300,J300,Jutsu,set_9_the_chosen,j300.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J301,J301,Jutsu,set_9_the_chosen,j301.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J302,J302,Jutsu,set_9_the_chosen,j302.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J303,J303,Jutsu,set_9_the_chosen,j303.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
J304,J304,Jutsu,set_9_the_chosen,j304.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS057,JUS057,Jutsu,set_9_the_chosen,jus057.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS058,JUS058,Jutsu,set_9_the_chosen,jus058.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS059,JUS059,Jutsu,set_9_the_chosen,jus059.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS060,JUS060,Jutsu,set_9_the_chosen,jus060.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS061,JUS061,Jutsu,set_9_the_chosen,jus061.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS062,JUS062,Jutsu,set_9_the_chosen,jus062.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS063,JUS063,Jutsu,set_9_the_chosen,jus063.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS064,JUS064,Jutsu,set_9_the_chosen,jus064.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS065,JUS065,Jutsu,set_9_the_chosen,jus065.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS066E,JUS066E,Jutsu,set_9_the_chosen,jus066e.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS067,JUS067,Jutsu,set_9_the_chosen,jus067.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS068,JUS068,Jutsu,set_9_the_chosen,jus068.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS069,JUS069,Jutsu,set_9_the_chosen,jus069.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS070,JUS070,Jutsu,set_9_the_chosen,jus070.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS071,JUS071,Jutsu,set_9_the_chosen,jus071.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS072,JUS072,Jutsu,set_9_the_chosen,jus072.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS073,JUS073,Jutsu,set_9_the_chosen,jus073.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS074,JUS074,Jutsu,set_9_the_chosen,jus074.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS075,JUS075,Jutsu,set_9_the_chosen,jus075.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
JUS076,JUS076,Jutsu,set_9_the_chosen,jus076.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M268,M268,Mission,set_9_the_chosen,m268.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M269,M269,Mission,set_9_the_chosen,m269.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M270,M270,Mission,set_9_the_chosen,m270.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M271,M271,Mission,set_9_the_chosen,m271.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M272E,M272E,Mission,set_9_the_chosen,m272e.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M273,M273,Mission,set_9_the_chosen,m273.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M274,M274,Mission,set_9_the_chosen,m274.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M275,M275,Mission,set_9_the_chosen,m275.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M276,M276,Mission,set_9_the_chosen,m276.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M277,M277,Mission,set_9_the_chosen,m277.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M278,M278,Mission,set_9_the_chosen,m278.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M279,M279,Mission,set_9_the_chosen,m279.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M280,M280,Mission,set_9_the_chosen,m280.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M281,M281,Mission,set_9_the_chosen,m281.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M282,M282,Mission,set_9_the_chosen,m282.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M283,M283,Mission,set_9_the_chosen,m283.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M284,M284,Mission,set_9_the_chosen,m284.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
M285,M285,Mission,set_9_the_chosen,m285.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS051,MUS051,Mission,set_9_the_chosen,mus051.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS052,MUS052,Mission,set_9_the_chosen,mus052.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS053,MUS053,Mission,set_9_the_chosen,mus053.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS054,MUS054,Mission,set_9_the_chosen,mus054.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS055,MUS055,Mission,set_9_the_chosen,mus055.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS056,MUS056,Mission,set_9_the_chosen,mus056.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS057,MUS057,Mission,set_9_the_chosen,mus057.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS058,MUS058,Mission,set_9_the_chosen,mus058.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS059,MUS059,Mission,set_9_the_chosen,mus059.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS060,MUS060,Mission,set_9_the_chosen,mus060.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS061,MUS061,Mission,set_9_the_chosen,mus061.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS062,MUS062,Mission,set_9_the_chosen,mus062.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS063,MUS063,Mission,set_9_the_chosen,mus063.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS064,MUS064,Mission,set_9_the_chosen,mus064.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS065,MUS065,Mission,set_9_the_chosen,mus065.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS066,MUS066,Mission,set_9_the_chosen,mus066.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS067,MUS067,Mission,set_9_the_chosen,mus067.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS068,MUS068,Mission,set_9_the_chosen,mus068.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS069,MUS069,Mission,set_9_the_chosen,mus069.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS070,MUS070,Mission,set_9_the_chosen,mus070.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS071,MUS071,Mission,set_9_the_chosen,mus071.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS072,MUS072,Mission,set_9_the_chosen,mus072.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS073,MUS073,Mission,set_9_the_chosen,mus073.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS074,MUS074,Mission,set_9_the_chosen,mus074.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS075,MUS075,Mission,set_9_the_chosen,mus075.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS076,MUS076,Mission,set_9_the_chosen,mus076.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS077,MUS077,Mission,set_9_the_chosen,mus077.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS078,MUS078,Mission,set_9_the_chosen,mus078.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS079,MUS079,Mission,set_9_the_chosen,mus079.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS080,MUS080,Mission,set_9_the_chosen,mus080.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS081,MUS081,Mission,set_9_the_chosen,mus081.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS082,MUS082,Mission,set_9_the_chosen,mus082.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS083,MUS083,Mission,set_9_the_chosen,mus083.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS084,MUS084,Mission,set_9_the_chosen,mus084.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS085,MUS085,Mission,set_9_the_chosen,mus085.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
MUS086,MUS086,Mission,set_9_the_chosen,mus086.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N307,N307,Ninja,set_9_the_chosen,n307.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N308E,N308E,Ninja,set_9_the_chosen,n308e.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N309,N309,Ninja,set_9_the_chosen,n309.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N310,N310,Ninja,set_9_the_chosen,n310.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N311,N311,Ninja,set_9_the_chosen,n311.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N312,N312,Ninja,set_9_the_chosen,n312.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N313,N313,Ninja,set_9_the_chosen,n313.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N314,N314,Ninja,set_9_the_chosen,n314.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N315,N315,Ninja,set_9_the_chosen,n315.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N316,N316,Ninja,set_9_the_chosen,n316.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N317,N317,Ninja,set_9_the_chosen,n317.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N318,N318,Ninja,set_9_the_chosen,n318.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N319,N319,Ninja,set_9_the_chosen,n319.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N320,N320,Ninja,set_9_the_chosen,n320.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N321,N321,Ninja,set_9_the_chosen,n321.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N322,N322,Ninja,set_9_the_chosen,n322.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N323,N323,Ninja,set_9_the_chosen,n323.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N324,N324,Ninja,set_9_the_chosen,n324.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N325,N325,Ninja,set_9_the_chosen,n325.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N326,N326,Ninja,set_9_the_chosen,n326.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N327,N327,Ninja,set_9_the_chosen,n327.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N328,N328,Ninja,set_9_the_chosen,n328.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N329,N329,Ninja,set_9_the_chosen,n329.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
N330,N330,Ninja,set_9_the_chosen,n330.webp,Set 9 The Chosen,0,0,['Fire'],,,,,,,,Common,
